8482919960930 0.39037452868470357
5800919960917 0.37911379111376614
913319960822 0.37870556659355414
862219960822 0.37870556659355414
2404419960830 0.37678508436221386
3161919960904 0.36402880939303695
5145319960913 0.36201742182199326
5126019960913 0.34831548315207517
5248919960913 0.3476468600640153
6029319960918 0.3459864791785472
7520519960925 0.33253177919166677
8534419960930 0.3093456639609291
8566319960930 0.27878399442585633
5266119960913 0.2785533563917517
5560919960916 0.24967088143362517
