1765419960827 1.3910251609442126
1450119960826 1.3429793888311579
430019960820 0.27290591446205903
5429119960915 0.25815652809887407
1110619960823 0.25721081544300134
2802519960902 0.2520645543612581
623719960821 0.25118791024173176
3247219960904 0.25049879143790255
6778519960920 0.24494574671740654
4146119960909 0.2430670084034084
3554519960905 0.24127094974706592
5191719960913 0.2405936777288026
2269119960829 0.23983160219480698
2107719960829 0.2368013786552351
2797019960902 0.23506045669229436
