1522819960826 0.08557205328209458
4515919960910 0.0844787523569312
2225019960829 0.07824822282427198
7847919960926 0.07793617089373726
3819119960906 0.0766104372510949
1493319960826 0.0756572520159291
5908319960917 0.07482570175185173
6058819960918 0.07443804948540057
7621619960925 0.07405844384106613
6752219960920 0.07397190862676363
938419960822 0.07264647389659946
8010219960926 0.07260296287804173
498419960821 0.07149495632106621
5649919960916 0.07074367971238171
7577019960925 0.07062524684085311
